"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-08",,,,,,"11","19","-2",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-09",,,,,,"0","12","-9",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-10",,,,,,"6","23","-9",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-11",,,,,,"17","29","7",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-12",,,,,,"22","36","9",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-13",,,,,,"28","43","15",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-14",,,,,,"33","46","19",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-15",,,,,,"33","50","21",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-16",,,,,,"34","47","22",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-17",,,,,,"24","33","18",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-18",,,,,,"25","36","15",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-19",,,,,,"31","42","20",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-20",,,,,,"21","27","15",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-21",,,,,,"18","27","10",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-22",,,,,,"20","33","5",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-23",,,,,,"23","35","12",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-24",,,,,,"23","28","20",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-25",,,,,,"23","27","20",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-26",,,,,,"27","32","21",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-27",,,,,,"24","33","13",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-02-28",,,,,,"28","40","16",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-01",,,,,,"30","43","17",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-02",,,,,,"31","45","17",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-03",,,,,,"29","40","25",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-04",,,,,,"22","31","8",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-05",,,,,,"21","32","5",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-06",,,,,,"27","34","25",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-07",,,,,,"28","40","21",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-08",,,,,,"22","28","18",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-09",,,,,,"26","35","18",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-10",,,,,,"30","46","13",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-11",,,,,,"36","47","26",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-12",,,,,,"36","47","27",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-13",,,,,,"29","38","19",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-14",,,,,,"31","47","16",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-15",,,,,,"34","45","22",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-16",,,,,,"42","54","27",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-17",,,,,,"31","44","25",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-18",,,,,,"33","47","22",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-19",,,,,,"40","49","31",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-20",,,,,,"39","48","30",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-21",,,,,,"41","55","27",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-22",,,,,,"23","28","20",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-23",,,,,,"29","40","18",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-24",,,,,,"27","39","16",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-25",,,,,,"26","36","15",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-26",,,,,,"28","40","17",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-27",,,,,,"28","34","23",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-28",,,,,,"25","30","19",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-29",,,,,,"25","34","12",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-30",,,,,,"28","33","21",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-03-31",,,,,,"38","44","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-01",,,,,,"42","52","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-02",,,,,,"46","58","29",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-03",,,,,,"29","44","16",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-04",,,,,,"22","32","11",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-05",,,,,,"37","49","19",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-06",,,,,,"35","41","27",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-07",,,,,,"37","48","25",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-08",,,,,,"41","51","30",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-09",,,,,,"36","51","21",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-10",,,,,,"22","29","16",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-11",,,,,,"33","49","19",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-12",,,,,,"39","52","25",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-13",,,,,,"39","53","26",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-14",,,,,,"29","34","22",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-15",,,,,,"28","39","19",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-16",,,,,,"36","48","26",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-17",,,,,,"40","46","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-18",,,,,,"39","48","31",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-19",,,,,,"32","36","29",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-20",,,,,,"39","55","26",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-21",,,,,,"38","58","27",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-22",,,,,,"33","39","27",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-23",,,,,,"31","41","25",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-24",,,,,,"35","49","29",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-25",,,,,,"31","40","25",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-26",,,,,,"26","35","21",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-27",,,,,,"26","34","19",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-28",,,,,,"35","51","14",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-29",,,,,,"31","42","17",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-04-30",,,,,,"21","30","14",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-01",,,,,,"25","38","17",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-02",,,,,,"27","41","16",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-03",,,,,,"35","49","17",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-04",,,,,,"39","47","31",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-05",,,,,,"40","53","23",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-06",,,,,,"45","56","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-07",,,,,,"49","61","34",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-08",,,,,,"51","64","37",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-09",,,,,,"40","60","27",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-10",,,,,,"39","53","22",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-11",,,,,,"32","36","30",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-12",,,,,,"34","41","29",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-13",,,,,,"44","57","29",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-14",,,,,,"43","60","34",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-15",,,,,,"48","63","34",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-16",,,,,,"50","65","35",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-17",,,,,,"40","49","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-18",,,,,,"38","50","30",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-19",,,,,,"32","40","28",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-20",,,,,,"34","40","29",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-21",,,,,,"36","43","31",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-22",,,,,,"44","56","36",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-23",,,,,,"42","56","33",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-24",,,,,,"35","42","30",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-25",,,,,,"41","54","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-26",,,,,,"49","62","33",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-27",,,,,,"45","60","33",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-28",,,,,,"51","64","37",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-29",,,,,,"58","68","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-30",,,,,,"37","46","30",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-05-31",,,,,,"48","67","28",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-01",,,,,,"58","73","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-02",,,,,,"57","71","40",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-03",,,,,,"49","63","33",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-04",,,,,,"55","72","36",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-05",,,,,,"57","73","39",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-06",,,,,,"61","76","42",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-07",,,,,,"53","66","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-08",,,,,,"57","73","35",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-09",,,,,,"52","62","40",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-10",,,,,,"49","65","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-11",,,,,,"55","67","39",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-12",,,,,,"54","67","37",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-13",,,,,,"55","68","38",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-14",,,,,,"51","64","38",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-15",,,,,,"54","70","33",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-16",,,,,,"58","73","47",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-17",,,,,,"43","50","38",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-18",,,,,,"50","61","37",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-19",,,,,,"50","61","35",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-20",,,,,,"39","46","32",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-21",,,,,,"50","63","38",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-22",,,,,,"55","71","37",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-23",,,,,,"60","75","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-24",,,,,,"61","74","45",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-25",,,,,,"60","73","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-26",,,,,,"58","72","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-27",,,,,,"58","73","39",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-28",,,,,,"63","77","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-29",,,,,,"60","76","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-06-30",,,,,,"53","72","42",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-01",,,,,,"56","69","38",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-02",,,,,,"62","76","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-03",,,,,,"61","77","45",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-04",,,,,,"64","81","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-05",,,,,,"58","75","47",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-06",,,,,,"60","74","44",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-07",,,,,,"57","72","44",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-08",,,,,,"56","69","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-09",,,,,,"52","66","44",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-10",,,,,,"56","72","45",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-11",,,,,,"58","69","49",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-12",,,,,,"55","72","44",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-13",,,,,,"59","73","45",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-14",,,,,,"62","74","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-15",,,,,,"62","79","44",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-16",,,,,,"60","75","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-17",,,,,,"62","74","51",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-18",,,,,,"60","74","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-19",,,,,,"58","70","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-20",,,,,,"60","72","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-21",,,,,,"60","74","45",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-22",,,,,,"63","77","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-23",,,,,,"63","78","45",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-24",,,,,,"66","81","49",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-25",,,,,,"67","83","53",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-26",,,,,,"56","63","51",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-27",,,,,,"60","72","50",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-28",,,,,,"62","75","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-29",,,,,,"64","78","50",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-30",,,,,,"65","81","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-07-31",,,,,,"61","74","51",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-01",,,,,,"60","68","50",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-02",,,,,,"60","76","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-03",,,,,,"58","73","47",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-04",,,,,,"57","70","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-05",,,,,,"58","73","43",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-06",,,,,,"61","75","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-07",,,,,,"61","76","43",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-08",,,,,,"59","76","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-09",,,,,,"60","75","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-10",,,,,,"59","75","41",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-11",,,,,,"60","77","42",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-12",,,,,,"61","77","42",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-13",,,,,,"64","80","43",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-14",,,,,,"56","66","49",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-15",,,,,,"59","74","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-16",,,,,,"61","77","45",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-17",,,,,,"64","78","49",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-18",,,,,,"63","78","46",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-19",,,,,,"60","75","48",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-20",,,,,,"61","79","42",,,
"USR0000CDOW","DOWD JUNCTION COLORADO, CO US","39.6269","-106.4517","2742.6","2011-08-21",,,,,,"61","77","50",,,
