id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26779181,Denver Endeavor ✭ Amazing Terrace ✭ Sleeps 7!,39880373,Adrienne,,City Park West,39.74466684067175,-104.96930879694925,Entire home/apt,150,2,1,2018-08-08,1,10,343
26779697,Denver Apartment in the heart of it all,18344226,Josh,,Cheesman Park,39.73901749828306,-104.97056345888713,Entire home/apt,90,2,0,,,1,122
26780645,Private Guest Suite in Gorgeous Cherry Creek,58593458,Geoff,,Cherry Creek,39.722302222633175,-104.94804084848624,Private room,99,1,2,2018-08-13,1.76,2,353
26782031,Stuart St BnB And Tourist's Hostel,139175812,Jeff,,Barnum West,39.720939974078625,-105.04222052239453,Shared room,25,1,6,2018-08-19,3.83,9,364
26782641,Snug Room in Bungalow Minutes from Everything,26539802,Patrick And Donna,,Barnum,39.72213837728327,-105.03942598657267,Private room,48,2,3,2018-08-13,2.05,2,144
26812581,"Denver Dreamin' in West Highland, Denver",101996303,Sarah,,West Highland,39.759694503486394,-105.03767047515797,Entire home/apt,92,30,0,,,2,328
26813815,Remodeled garden level unit in Bungalow house,1275081,Shawn,,Sunnyside,39.781287433358855,-105.01697673869502,Entire home/apt,73,3,5,2018-08-19,4.41,2,21
26816324,Private Room in Tudor Home - Great Location,201660073,Richard And Kathy,,Washington Park,39.7113627294018,-104.96433468492145,Private room,81,2,0,,,1,45
26816760,Dan’s Place,128461544,Daniel,,Overland,39.6783313089783,-104.99386315672407,Entire home/apt,100,1,0,,,1,155
26817073,Downtown Denver Condo! Heart of RiNo.,50586877,Kris,,Five Points,39.76566319748757,-104.98151083841147,Entire home/apt,100,1,7,2018-08-26,5.68,1,59
26836631,"Clean, modern, cozy place to stay!",201815620,Brittny,,Goldsmith,39.674933164133556,-104.91644805331751,Private room,100,1,4,2018-08-12,4,1,139
26840749,Comfy crashpad near airport.,195494356,Monica And John,,Gateway - Green Valley Ranch,39.786725686693785,-104.76181413079385,Private room,10000,1,15,2018-08-25,12.50,4,15
26844417,Brand New Private Room close to Airport/Downtown!,52989087,Danielle And Dan,,Stapleton,39.7813251229602,-104.88489536308448,Private room,75,1,7,2018-08-22,5.00,1,65
26848976,Englewood Nest,8968933,Kacy,,Rosedale,39.66727628259513,-104.98356323513144,Private room,85,1,2,2018-08-20,2,1,41
26849559,Victorian Baker House- Amazing Location!,1675394,Suzy,,Speer,39.71232740847178,-104.98591178045267,Entire home/apt,120,1,8,2018-08-20,8,2,342
26849825,City park apartment,31667820,Heidi,,City Park West,39.746061807773096,-104.96084498103976,Entire home/apt,85,2,0,,,2,45
26861834,parkplace3 420 ok,76404794,Roland,,Athmar Park,39.69806974872796,-105.0203347482373,Private room,25,2,2,2018-08-20,1.36,3,47
26862329,Denver Cheesman Park studio,6950490,Kristin,,Cheesman Park,39.732812301338214,-104.97252294718118,Entire home/apt,78,1,0,,,1,32
26873013,Beautiful Cherry Creek Apartment Near Downtown,172439371,Jillian,,Belcaro,39.710796069721454,-104.94124434323166,Entire home/apt,110,2,4,2018-08-02,3.24,1,10
26878152,Historical Downtown Baker District Duplex(south),18159630,Eric,,Baker,39.72247038002478,-104.99204001249076,Entire home/apt,127,2,8,2018-08-25,7.27,3,36
26886211,Exec/Corporate Condo - Extended Stay in Denver/DTC,20722381,Christina,,Hampden South,39.637584146655136,-104.9017453806203,Entire home/apt,100,28,0,,,1,320
26890540,The Secluded Succulent in the Heart of City Park,178089515,Brad,,City Park West,39.741857425526284,-104.96117730714661,Entire home/apt,145,1,3,2018-08-11,2.65,4,357
26892290,The Urban Union in the Heart of City Park,178089515,Brad,,City Park West,39.74254557979794,-104.96169178132831,Entire home/apt,165,1,2,2018-07-29,1.76,4,353
26892494,Mid Mod Master Suite in the Heart of City Park,178089515,Brad,,City Park West,39.74258000592552,-104.96025908422483,Entire home/apt,135,1,6,2018-08-12,5.14,4,346
26895776,"Cozy, garden-level, private guest suite",6818956,Jenn,,Stapleton,39.78972589145503,-104.88507917634811,Entire home/apt,94,3,7,2018-08-21,5.83,1,46
26896534,Cozy Tiny Tidy (CTT),202331018,Samsam,,University Park,39.675919174914746,-104.95893071337024,Shared room,30,1,2,2018-08-15,2,1,39
26897102,"Cozy, Clean, Convenient Highland Park  Home",45941216,Rebecca,,Highland,39.76746170181193,-105.01343444279222,Private room,150,2,4,2018-08-21,3.24,2,365
26897724,"Cozy, Clean, Convenient Highland Park Home",45941216,Rebecca,,Highland,39.76797498449529,-105.01320907429468,Private room,150,2,4,2018-08-13,3.33,2,357
26898954,Gorgeous Luxury Estate in Prestigious Cherry Creek,58593458,Geoff,,Cherry Creek,39.721717502527504,-104.94673795090156,Entire home/apt,500,1,3,2018-08-05,2.81,2,286
26898993,Bright & Charming Congress Park Apt near City Park,9740267,Emilia,,Congress Park,39.73906414982098,-104.94786808362605,Entire home/apt,85,2,3,2018-08-14,2.37,1,1
26902364,1BR in brand new Jefferson Park Townhome - Denver,7526554,New,,Jefferson Park,39.751999037603696,-105.0223999506745,Private room,59,2,0,,,1,43
26916355,Denver Cheeseman Park 1 bd Condominium,174817930,Edmund,,Cheesman Park,39.7366573241089,-104.96180658082818,Entire home/apt,100,1,4,2018-08-14,3.24,1,93
26918685,Think global while living local! Ecofriendly home.,20937962,Michael,,Hampden,39.66555701163346,-104.91486580195581,Entire home/apt,89,2,3,2018-08-13,3,1,36
26923401,Heart of Rino,88907771,Annie,,Five Points,39.76720379599049,-104.98321254091778,Entire home/apt,85,2,1,2018-08-11,1,1,3
26925634,Private bedroom in Lohi.,101757863,Ian,,Highland,39.7640905386779,-105.01219077472398,Private room,125,2,4,2018-08-12,3.64,1,43
26947710,Updated & Cozy Denver Bungalow,202760124,Jason,,Chaffee Park,39.79065192045632,-105.01876658386236,Entire home/apt,185,2,4,2018-08-19,2.93,1,39
26951867,Urban Condo in Ideal Denver Location,23526784,Jennifer,,Cheesman Park,39.73236456262129,-104.97003637683322,Entire home/apt,75,2,9,2018-08-23,7.30,1,22
26952811,Jason St Uptairs Bedroom,6971039,Mariah,,Highland,39.768381918897,-104.99975604563002,Private room,75,1,9,2018-08-26,7.30,2,23
26955272,Jason St Downstairs bedroom,6971039,Mariah,,Highland,39.76873036055431,-105.00013853169791,Private room,75,1,9,2018-08-18,6.92,2,28
26957671,Church Home with Private Guest Suite,26869062,Mariah,,Speer,39.713538990095614,-104.9846191019214,Entire home/apt,100,2,4,2018-08-26,4,1,215
26957998,Private bed & bath by the airport and UCHealth(3),37229856,Zach,,Montbello,39.78454212698841,-104.8358427149627,Private room,42,2,7,2018-08-06,5.68,3,78
26962690,"Denver Native in West Highland, Denver",101996303,Sarah,,West Highland,39.760219780021956,-105.0369877086312,Entire home/apt,92,30,0,,,2,230
26984476,Warm & Inviting 3 Bedroom in Heart of Denver,144487409,Shannon And Marcos,,City Park West,39.74920684782221,-104.96552076446031,Entire home/apt,9999,1,0,,,3,179
26985504,Cozy private suite in Stapleton,23895940,Katie,,Stapleton,39.80141958678718,-104.87723151148428,Entire home/apt,125,1,3,2018-07-29,2.73,1,62
26987056,Spacious Updated Denver Area Home w/Backyard!,18677469,Sandy And Brad,,West Colfax,39.7388193186702,-105.04660665834037,Entire home/apt,999,1,1,2018-08-12,1,1,286
26992435,NEW! Updated Denver Home Mins to Downtown & Mtns!,151394248,Evolve Vacation Rental,,Villa Park,39.729489626892345,-105.02723014807879,Entire home/apt,150,2,2,2018-07-29,1.62,21,344
26994427,Private Garden Room in Sunny Denver House,73821714,Whit,,Skyland,39.761087291552634,-104.95173530706494,Private room,70,2,3,2018-08-19,2.43,2,4
26996139,Denver Apartment,203117391,Ronald,,West Colfax,39.735486406163815,-105.04804077741197,Private room,75,1,1,2018-07-24,0.86,1,0
27013084,Stay in the sweet spot in Denver,149522,Catherine,,Lincoln Park,39.737463595241685,-104.99704620894882,Private room,79,1,4,2018-08-16,3.53,1,13
27019214,Denver Apartment located downtwon,38305686,Pharouk,,North Capitol Hill,39.745513904324326,-104.98374465780482,Entire home/apt,75,2,2,2018-08-05,2,1,127
27020848,Entire Duplex in Heart of Denver - Sleeps 14!,144487409,Shannon And Marcos,,City Park West,39.74798170495736,-104.96361598567194,Entire home/apt,9999,1,0,,,3,142
27023740,Large two bedroom craftsman home near downtown.,194515,Dorine,,Jefferson Park,39.75241167910616,-105.02313909616883,Entire home/apt,145,2,6,2018-08-26,5.14,2,156
27024172,Dover st,153549418,Heidi,,Marston,39.61763017915209,-105.09651857751365,Private room,45,1,3,2018-08-25,3,1,62
27026220,Amazing 4BR Home in Trendy Denver Location,194515,Dorine,,Jefferson Park,39.75286861325953,-105.02196911377283,Entire home/apt,295,2,6,2018-08-19,5.45,2,165
27027670,Spacious Industrial Home near DIA and Lightrail!!,71202013,Maritza And CJ,,Gateway - Green Valley Ranch,39.7869598842994,-104.75767577326243,Entire home/apt,130,1,0,,,1,42
27037000,Ballpark area 2br apt with pool near 16th st mall,8650641,Todd,,Five Points,39.761246522056155,-104.98913465581717,Entire home/apt,225,1,5,2018-08-18,5,3,360
27051030,Charming Duplex w/ Patio Blocks From Broadway,70563805,Chris,,Speer,39.71644627424319,-104.98262399130168,Entire home/apt,127,1,6,2018-08-13,5.45,12,171
27051546,The Cheesman,28943498,Erik,,Cheesman Park,39.73442453519964,-104.96322695325077,Entire home/apt,99,2,5,2018-08-11,4.41,2,26
27052388,NW Denver House,203545469,Andrew,,Berkeley,39.782910701156986,-105.0394755790821,Entire home/apt,110,2,0,,,1,0
27054996,NEW! Sleek & Modern Urban Oasis - Walk Downtown!,176781036,Tatiana & Jordan,,Five Points,39.766198254636066,-104.97885381221238,Entire home/apt,9999,1,3,2018-08-12,3,3,42
27055456,Private room 10 mins from Airport. 15 min downtown,203570639,Rene Amilcar,,Gateway - Green Valley Ranch,39.77639117965327,-104.75727943940707,Private room,70,1,1,2018-07-22,0.81,1,330
27057700,NEW! Townhome w/Rooftop Deck 5 Min to Dwntn Denver,151394248,Evolve Vacation Rental,,West Colfax,39.74494917953402,-105.03246062072948,Entire home/apt,365,2,1,2018-08-05,1,21,334
27058796,Den Guest,74116192,Brian,,Gateway - Green Valley Ranch,39.79033330310904,-104.77828299008993,Private room,75,1,2,2018-07-29,1.54,3,355
27059603,Penthouse Feel Amazing Views Spectacular Location,196815402,Bert And Ariel,,Union Station,39.751600322945535,-104.9964406210216,Entire home/apt,999,1,2,2018-08-17,2,1,39
27060681,Living room of 1:1 loft in heart of downtown,4834261,Aslan,,CBD,39.74517239621296,-104.988460239961,Shared room,50,2,0,,,3,320
27064399,Modern Brick Home Across from Garfield Lake Park,52958900,Jon + Talene,,Mar Lee,39.69403154810291,-105.03876799792839,Entire home/apt,189,1,6,2018-08-26,6,2,155
27084940,"Luxe,  LoHi, Hot Tub, Theater, Downtown Views!",20360471,Jeremy,,Highland,39.76275432227734,-105.0053037842621,Entire home/apt,275,2,1,2018-07-30,1,1,13
27085442,Sunshine Daydream Townhouse,16399833,Audrey,,West Colfax,39.73732334111628,-105.03746826053185,Entire home/apt,100,30,0,,,1,84
27090876,Ultra-Cool Cottage in the Arts District,92609552,Scott,,Lincoln Park,39.73099037134443,-105.0018731358038,Entire home/apt,250,2,2,2018-08-12,2,1,307
27109733,"Stylish, Spacious, & Historic in Uptown",3654159,Lisa & Dave,,North Capitol Hill,39.743822147552365,-104.97373022764047,Entire home/apt,115,3,0,,,2,78
27111851,The Cheesman - Private Room,28943498,Erik,,Cheesman Park,39.734065195252136,-104.96353177047295,Private room,59,1,2,2018-08-20,2,2,79
27127337,HEART OF DENVER 2BD/2BA SUITE DENVER SKYLINE VIEW,5216325,Julia,,CBD,39.745612323001765,-104.99631196363609,Entire home/apt,151,30,0,,,6,238
27127682,Quiet Condo minutes from Mile High Stadium,5007778,Heather,,Sloan Lake,39.75291781316082,-105.02667807051255,Entire home/apt,150,2,0,,,2,63
27127709,The Highlands House - A Modern Cottage Experience,204207634,Katherine + Matt,,Highland,39.763756330890146,-105.01420620254048,Entire home/apt,240,1,3,2018-08-12,3,1,342
27130700,Clean + Convenient + Quiet,157408055,Tina,,North Park Hill,39.756058601774704,-104.92061346545108,Entire home/apt,225,3,3,2018-08-21,2.81,1,140
27130759,Home 10 min from downtown!,26559443,Mike,,Sunnyside,39.772448803817944,-105.0055980860575,Entire home/apt,169,1,1,2018-08-12,1,1,344
27131456,Private Bed & Bath close to downtown-420 friendly,69995572,Arielle,,Ruby Hill,39.6842322367993,-105.01717185372385,Private room,55,1,1,2018-08-13,1,1,81
27134313,Modern Home in Great Walkable Neighborhood,4453228,Hannah,,Montclair,39.734192354869265,-104.92208810202476,Entire home/apt,99,2,0,,,1,45
27136326,Spacious Private Suite in Denver's Park Hill!,204275064,Nicole,,Northeast Park Hill,39.762974684008675,-104.924284047099,Entire home/apt,67,2,9,2018-08-22,9,1,39
27138394,Jefferson Park | Modern | Views | Rooftop,204317908,Daniel,,Jefferson Park,39.74984338524001,-105.02305391493456,Entire home/apt,215,2,3,2018-08-19,3,1,0
27140389,Cozy Denver Home,204341517,Michelle,,Berkeley,39.77308381039732,-105.03631179642397,Entire home/apt,300,3,0,,,1,30
27160702,Moonlight View Terrace ✭ Denver Apt ✭ Sleeps 7!,91494683,Christine,,City Park West,39.7427893831845,-104.96893520007454,Entire home/apt,150,2,1,2018-08-19,1,2,352
27161710,Lovely 2-Story Ideal Locale - Amazing Deck & Patio,204505795,Katie And Shaemus,,Whittier,39.75240791015601,-104.9678685406623,Entire home/apt,9999,1,1,2018-08-18,1,1,74
27162119,Urban Apartment in Downtown Denver,36617034,Giselle,,Union Station,39.75670290943225,-105.0010556527227,Entire home/apt,91,1,1,2018-08-06,1,1,6
27164206,Lovely 4 Bedroom home with Views to Valverde Park,204528751,Mary,,Valverde,39.71307053536594,-105.01121265806852,Entire home/apt,225,2,0,,,1,3
27165242,Remodeled Family Vacation Home Backyard Terrace,204538930,Gregg And Addison,,Cole,39.762619012074325,-104.96221780479506,Entire home/apt,999,1,0,,,1,161
27166366,25th Floor Spire Condo Plus Den,24157036,Angela,,CBD,39.743898502485045,-104.99585058444836,Entire home/apt,175,30,0,,,41,243
27167152,4 BEDROOM/4 BATH/PARKING/ FIREPLACE NEAR DOWNTOWN,91882459,Kevin,,Berkeley,39.78039826067764,-105.045521998455,Entire home/apt,250,1,1,2018-08-11,1,1,352
27172530,Huge duplex in Cherry Creek blocks from the mall!,9272259,Bret,,Cherry Creek,39.71566014240081,-104.94376752580087,Entire home/apt,288,3,3,2018-08-19,3,1,333
27173113,Cozy Walkout Basement Rental,95058953,Teddy,,Gateway - Green Valley Ranch,39.79557659567936,-104.73832022495898,Private room,89,1,0,,,1,252
27174824,Highlands lower hideaway,106630484,Tim,,Jefferson Park,39.75786537167202,-105.02284620659003,Entire home/apt,85,1,2,2018-08-10,1.87,2,168
27174996,"Bright Upper Unit-Central Location, min to dwntn",69420599,Michelle,,Skyland,39.75692573122381,-104.95348044332653,Entire home/apt,131,1,9,2018-08-19,9,2,81
27184488,Loft Apartment in Downtown Denver with Parking,20740969,Magdalena,,CBD,39.74622685203015,-104.99249932171169,Entire home/apt,155,1,2,2018-08-11,2,1,262
27185302,Charming Carriage House,34955862,Scott,,North Capitol Hill,39.74384531278997,-104.97578600931735,Entire home/apt,105,2,4,2018-08-13,3.64,17,340
27190405,Clean and close to downtown apartment,104277180,Leland,,Cole,39.7677800041245,-104.96043866060707,Entire home/apt,65,3,0,,,2,59
27197562,Warm Historic Home in Highland/Sunnyside,30930412,Nancy,,Sunnyside,39.77021594495106,-105.01314780768801,Entire home/apt,125,3,1,2018-08-06,1,1,22
27198053,Spanish Style Townhome in Southern Denver,16356252,Erik,,College View - South Platte,39.67017850471123,-105.02338134210515,Private room,40,1,3,2018-08-25,3,1,283
27204391,Luxury Apt with a Mountain View - new listing,51817319,Dani,,Capitol Hill,39.72965473680394,-104.98515200783687,Entire home/apt,120,2,3,2018-08-25,3,1,118
27205394,Room in 1890’s Denver Row house #2,121967520,Jacop,,Baker,39.71719828510685,-104.99510024619421,Private room,170,1,1,2018-08-17,1,3,74
27221515,"Quiet street near Lowry, Anschutz & Children's Hos",157406033,Vince,,East Colfax,39.734318503224465,-104.88681145919271,Private room,65,2,0,,,1,39
27223062,"Denver Home on Vine Street, City Park West",57172128,David,,City Park West,39.74773264207299,-104.9615878340542,Entire home/apt,180,3,2,2018-08-13,2,1,91
27227195,Cute Central Denver Apartment  by Sloans Lake,205046444,Real,,Sloan Lake,39.75229645117951,-105.03785470809032,Entire home/apt,75,30,0,,,1,365
27229750,One bedroom spacious Denver (Cap Hill) Apartment,157055531,Kassidy,,Capitol Hill,39.73231384117331,-104.9761449088505,Entire home/apt,114,1,1,2018-08-21,1,1,17
27231417,Denver Square in City Park,105830517,Lindy,,City Park West,39.74915255414815,-104.97139489247155,Private room,455,3,0,,,1,0
27232252,NEW! Garden-Level Denver Studio Mins to Downtown!,151394248,Evolve Vacation Rental,,Berkeley,39.7731626240306,-105.03444821104578,Entire home/apt,135,2,0,,,21,357
27232722,Awesome Townhouse in Denver’s South Pearl District,19989026,Blair,,Platt Park,39.68710183234619,-104.98196880403859,Entire home/apt,400,2,0,,,1,11
27233505,Private room in North Denver 420 Friendly,37071121,Michael,,West Highland,39.76567968972156,-105.05036720161863,Private room,20,1,1,2018-07-29,1,2,3
27242365,덴버 아파트 3채보유,114754439,우,,Hampden,39.67123952509527,-104.87437214257062,Private room,60,2,1,2018-08-04,1,1,54
27253324,Entire Home in Denver,3839974,Ryan & Nicole,,Villa Park,39.732118510950976,-105.0309602402211,Entire home/apt,80,2,2,2018-08-12,2,1,0
27253334,Spacious Central Cottage,22987983,Juliet,,Speer,39.718074734124265,-104.98063263323294,Entire home/apt,120,2,2,2018-08-09,1.87,2,73
27257774,Modern Townhome: Mountain View’s,158350152,Austin,,Overland,39.67714748558882,-104.99292358459189,Entire home/apt,200,2,0,,,2,38
27259599,Denver Cape Cod house,106528524,Nir,,North Park Hill,39.76026855802751,-104.93912701539098,Private room,66,1,3,2018-08-11,3,1,0
27259874,Denver House with sweet backyard!,13757994,George,,Sunnyside,39.77276907770148,-105.01110011773251,Entire home/apt,77,2,2,2018-08-16,2,1,0
27263356,2630 Krameria St House,38794698,Timmy,,North Park Hill,39.75645436449752,-104.91578545138525,Private room,59,1,9,2018-08-23,9,1,4
27266369,NEW! The Buffalo Flat - 2 Blocks from So. Broadway,7517,Jessica,,Baker,39.71756801313837,-104.98999434073069,Entire home/apt,87,2,6,2018-08-18,6,1,153
27271600,Bungalow B,57824203,Michael,,Villa Park,39.73023234038668,-105.04001589755512,Entire home/apt,40,1,9,2018-08-25,9,2,58
27273369,Eclectic 16th St Denver Loft,205452117,Bacioni,,CBD,39.745073043052535,-104.99289812785162,Entire home/apt,288,1,3,2018-08-16,3,1,347
27281168,Studio in Downtown Denver,205511794,Al,,Five Points,39.76263734946491,-104.98878452470875,Entire home/apt,150,1,0,,,1,355
27282482,Perfect Loft Tucked Away in LoDo,11552663,Andrew,,Five Points,39.76050692759448,-104.99644287867365,Entire home/apt,275,1,0,,,1,172
